통계표,계정코드,통화계약구분코드,단위,가중치,변환,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12
"4.3.1.1. 수출물가지수(기본분류)","          휘발유","원화기준","2015=100","16.7","원자료","86.51","98.70","108.20","107.37","111.83","118.27","127.17","122.49","128.41","151.52","145.97","135.65","153.58","173.58","208.14","203.58","239.82","247.67","203.03","189.58","176.03","175.06","169.67","148.60","159.80","165.38","165.75","171.01","152.49","151.13","161.13","179.08","184.40","169.34","161.32","152.11"
"4.3.1.1. 수출물가지수(기본분류)","          휘발유","계약통화기준","2015=100","16.7","원자료","88.94","100.18","107.94","108.23","112.34","119.02","125.43","119.11","123.89","144.54","139.24","129.31","145.14","163.45","192.35","186.41","213.09","218.78","175.23","162.26","142.75","138.45","140.35","129.36","144.57","146.85","143.24","146.19","129.55","131.51","141.35","153.27","156.51","141.47","138.91","131.62"
"4.3.1.1. 수출물가지수(기본분류)","          휘발유","달러기준","2015=100","16.7","원자료","88.94","100.18","107.94","108.23","112.34","119.02","125.43","119.11","123.89","144.54","139.24","129.31","145.14","163.45","192.35","186.41","213.09","218.78","175.23","162.26","142.75","138.45","140.35","129.36","144.57","146.85","143.24","146.19","129.55","131.51","141.35","153.27","156.51","141.47","138.91","131.62"
"4.3.1.1. 수출물가지수(기본분류)","          제트유","원화기준","2015=100","26.0","원자료","88.95","101.54","106.55","105.67","112.64","119.08","123.54","120.40","132.29","154.63","148.43","140.06","163.34","181.42","235.88","252.79","268.26","297.22","278.51","247.63","247.05","273.69","240.50","207.96","225.87","196.67","189.47","180.01","163.85","164.31","179.74","219.48","232.62","218.88","198.64","178.80"
"4.3.1.1. 수출물가지수(기본분류)","          제트유","계약통화기준","2015=100","26.0","원자료","91.35","102.93","106.17","106.39","113.01","119.68","121.71","116.95","127.49","147.33","141.41","133.36","154.18","170.63","217.72","231.19","238.09","262.27","240.10","211.68","200.09","216.22","198.71","180.82","204.09","174.44","163.55","153.70","139.05","142.81","157.48","187.62","197.20","182.65","170.84","154.55"
"4.3.1.1. 수출물가지수(기본분류)","          제트유","달러기준","2015=100","26.0","원자료","91.35","102.93","106.17","106.39","113.01","119.68","121.71","116.95","127.49","147.33","141.41","133.36","154.18","170.63","217.72","231.19","238.09","262.27","240.10","211.68","200.09","216.22","198.71","180.82","204.09","174.44","163.55","153.70","139.05","142.81","157.48","187.62","197.20","182.65","170.84","154.55"
"4.3.1.1. 수출물가지수(기본분류)","          등유","원화기준","2015=100","1.0","원자료","87.22","99.20","103.46","102.33","110.36","116.63","121.06","117.68","127.94","150.74","144.54","135.43","156.49","174.30","223.20","226.86","248.69","268.16","248.69","248.27","229.30","237.52","225.17","194.57","198.83","185.62","177.62","176.26","163.42","160.89","173.87","204.51","223.04","211.56","190.00","182.49"
"4.3.1.1. 수출물가지수(기본분류)","          등유","계약통화기준","2015=100","1.0","원자료","89.60","100.59","103.13","103.05","110.76","117.25","119.30","114.34","123.33","143.67","137.75","128.99","147.76","163.97","206.09","207.54","220.79","236.68","214.45","212.29","185.76","187.69","186.11","169.23","179.74","164.68","153.36","150.55","138.72","139.89","152.39","174.87","189.13","176.59","163.46","157.79"
"4.3.1.1. 수출물가지수(기본분류)","          등유","달러기준","2015=100","1.0","원자료","89.60","100.59","103.13","103.05","110.76","117.25","119.30","114.34","123.33","143.67","137.75","128.99","147.76","163.97","206.09","207.54","220.79","236.68","214.45","212.29","185.76","187.69","186.11","169.23","179.74","164.68","153.36","150.55","138.72","139.89","152.39","174.87","189.13","176.59","163.46","157.79"
"4.3.1.1. 수출물가지수(기본분류)","          경유","원화기준","2015=100","40.6","원자료","88.72","101.85","106.54","104.01","111.57","118.70","122.83","118.58","129.30","152.06","146.92","137.53","160.00","179.99","231.93","241.56","258.20","298.78","248.68","244.60","241.19","264.35","237.09","200.33","194.80","182.34","179.50","175.55","160.00","162.07","177.77","212.79","225.07","212.51","187.31","174.41"
"4.3.1.1. 수출물가지수(기본분류)","          경유","계약통화기준","2015=100","40.6","원자료","91.12","103.27","106.18","104.73","111.96","119.33","121.03","115.20","124.62","144.92","140.01","130.98","151.07","169.32","214.13","220.98","229.22","263.69","214.43","209.14","195.37","208.87","195.93","174.22","176.05","161.75","154.97","149.92","135.80","140.87","155.79","181.92","190.84","177.36","161.14","150.77"
"4.3.1.1. 수출물가지수(기본분류)","          경유","달러기준","2015=100","40.6","원자료","91.12","103.27","106.18","104.73","111.96","119.33","121.03","115.20","124.62","144.92","140.01","130.98","151.07","169.32","214.13","220.98","229.22","263.69","214.43","209.14","195.37","208.87","195.93","174.22","176.05","161.75","154.97","149.92","135.80","140.87","155.79","181.92","190.84","177.36","161.14","150.77"
"4.3.1.1. 수출물가지수(기본분류)","          중유","원화기준","2015=100","10.2","원자료","111.32","125.72","134.98","129.71","131.65","142.44","148.28","147.93","167.22","180.00","165.18","152.96","177.82","194.21","245.27","264.16","256.96","248.73","219.33","221.00","205.12","202.86","202.14","180.54","177.99","186.99","198.70","214.25","195.00","189.21","202.80","225.46","254.40","240.33","225.55","218.85"
"4.3.1.1. 수출물가지수(기본분류)","          중유","계약통화기준","2015=100","10.2","원자료","114.17","127.29","134.33","130.43","131.93","142.98","145.89","143.51","160.94","171.29","157.19","145.46","167.64","182.44","226.12","241.30","227.78","219.19","188.84","188.69","165.93","160.05","166.81","156.78","160.64","165.64","171.30","182.70","165.25","164.24","177.47","192.48","215.38","200.29","193.75","188.92"
"4.3.1.1. 수출물가지수(기본분류)","          중유","달러기준","2015=100","10.2","원자료","114.17","127.29","134.33","130.43","131.93","142.98","145.89","143.51","160.94","171.29","157.19","145.46","167.64","182.44","226.12","241.30","227.78","219.19","188.84","188.69","165.93","160.05","166.81","156.78","160.64","165.64","171.30","182.70","165.25","164.24","177.47","192.48","215.38","200.29","193.75","188.92"
"4.3.1.1. 수출물가지수(기본분류)","          정제혼합용원료유","원화기준","2015=100","14.1","원자료","141.95","154.25","162.37","179.45","193.78","219.24","262.06","283.23","285.64","300.64","257.11","265.95","251.48","249.75","263.88","259.06","276.22","290.10","313.18","324.14","361.64","364.32","348.34","314.06","288.12","277.10","293.08","296.28","300.40","293.27","292.39","307.62","324.39","331.99","316.51","301.12"
"4.3.1.1. 수출물가지수(기본분류)","          정제혼합용원료유","계약통화기준","2015=100","14.1","원자료","145.99","156.61","162.05","180.95","194.73","220.71","258.57","275.52","275.67","286.90","245.34","253.60","237.72","235.24","243.94","237.27","245.51","256.34","270.39","277.49","293.31","288.24","288.24","273.46","260.74","246.11","253.33","253.33","255.27","255.27","256.56","263.34","275.40","277.43","272.61","260.63"
"4.3.1.1. 수출물가지수(기본분류)","          정제혼합용원료유","달러기준","2015=100","14.1","원자료","145.99","156.61","162.05","180.95","194.73","220.71","258.57","275.52","275.67","286.90","245.34","253.60","237.72","235.24","243.94","237.27","245.51","256.34","270.39","277.49","293.31","288.24","288.24","273.46","260.74","246.11","253.33","253.33","255.27","255.27","256.56","263.34","275.40","277.43","272.61","260.63"
"4.3.1.1. 수출물가지수(기본분류)","        윤활유및기타석유정제품","원화기준","2015=100","5.6","원자료","107.03","114.64","126.33","128.91","130.33","133.28","137.26","144.03","144.23","151.01","144.43","136.70","145.69","154.64","166.46","172.26","189.70","193.84","186.31","196.96","197.68","199.08","188.93","165.56","160.21","167.63","177.22","177.51","171.34","163.92","167.55","175.68","171.19","170.79","162.93","158.57"
"4.3.1.1. 수출물가지수(기본분류)","        윤활유및기타석유정제품","계약통화기준","2015=100","5.6","원자료","112.07","118.53","128.38","132.61","133.27","136.28","137.83","142.50","141.44","146.12","140.01","132.62","140.56","148.80","161.11","161.68","169.83","170.68","160.47","168.79","160.17","157.70","156.25","144.98","146.73","151.24","156.19","155.58","149.02","146.81","152.30","156.40","151.36","148.75","145.50","142.38"
"4.3.1.1. 수출물가지수(기본분류)","        윤활유및기타석유정제품","달러기준","2015=100","5.6","원자료","110.00","116.32","126.00","129.91","130.89","134.08","135.36","140.02","139.10","144.01","137.74","130.27","137.64","145.55","153.59","157.65","168.45","171.12","160.71","168.50","160.22","157.39","156.23","144.00","144.89","148.80","153.10","151.68","145.50","142.59","146.91","150.29","145.24","142.62","140.24","137.16"
"4.3.1.1. 수출물가지수(기본분류)","          윤활유및그리스","원화기준","2015=100","2.1","원자료","80.50","83.01","89.70","95.40","103.36","105.97","110.35","116.56","115.76","117.37","115.33","112.53","112.30","114.84","106.66","121.54","134.11","139.44","143.26","146.68","158.09","158.98","155.62","143.66","136.28","134.85","137.84","136.43","138.26","133.53","130.07","131.78","130.76","130.93","129.91","126.75"
"4.3.1.1. 수출물가지수(기본분류)","          윤활유및그리스","계약통화기준","2015=100","2.1","원자료","86.59","88.19","93.68","101.20","108.49","110.92","113.75","118.30","116.25","115.92","114.46","112.05","111.80","114.32","113.07","118.82","120.68","120.68","122.10","124.99","127.32","125.68","128.26","126.86","127.08","124.72","125.44","124.69","124.78","125.06","125.41","125.59","123.84","122.29","122.95","120.68"
"4.3.1.1. 수출물가지수(기본분류)","          윤활유및그리스","달러기준","2015=100","2.1","원자료","82.85","84.35","89.59","96.29","103.95","106.77","108.99","113.50","111.80","112.09","110.13","107.41","106.26","108.24","98.27","111.36","119.21","123.20","123.73","125.69","128.32","125.87","128.90","125.06","123.42","119.90","119.27","116.76","117.59","116.33","114.24","112.92","111.12","109.50","112.00","109.82"
"4.3.1.1. 수출물가지수(기본분류)","          기타석유정제제품","원화기준","2015=100","3.5","원자료","119.94","131.24","146.15","145.80","141.45","144.40","147.67","154.27","155.33","165.95","156.07","144.78","160.33","173.61","200.25","198.42","218.28","221.18","205.30","220.78","213.01","214.71","200.03","169.52","166.25","180.12","194.19","195.80","183.76","174.79","183.78","196.37","189.49","188.66","175.98","171.03"
"4.3.1.1. 수출물가지수(기본분류)","          기타석유정제제품","계약통화기준","2015=100","3.5","원자료","123.07","132.95","145.53","146.68","141.81","145.03","145.38","149.72","149.57","157.99","148.59","137.74","151.22","163.14","184.68","181.32","193.58","195.00","176.83","188.58","172.38","169.48","165.12","147.29","150.12","159.63","167.50","167.06","155.80","151.83","160.90","167.75","160.53","157.31","151.24","147.72"
"4.3.1.1. 수출물가지수(기본분류)","          기타석유정제제품","달러기준","2015=100","3.5","원자료","123.07","132.95","145.53","146.68","141.81","145.03","145.38","149.72","149.57","157.99","148.59","137.74","151.22","163.14","184.68","181.32","193.58","195.00","176.83","188.58","172.38","169.48","165.12","147.29","150.12","159.63","167.50","167.06","155.80","151.83","160.90","167.75","160.53","157.31","151.24","147.72"
"4.3.1.1. 수출물가지수(기본분류)","    화학제품","원화기준","2015=100","191.3","원자료","104.45","111.66","120.61","123.18","124.69","124.66","127.66","130.30","133.12","138.44","136.63","133.21","133.54","137.78","147.78","152.14","157.47","157.71","153.71","147.61","153.01","155.28","143.56","133.66","130.32","134.33","138.34","140.10","135.62","127.35","126.43","132.16","136.16","136.63","130.83","127.94"
"4.3.1.1. 수출물가지수(기본분류)","    화학제품","계약통화기준","2015=100","191.3","원자료","106.61","112.61","119.82","123.59","124.62","124.80","125.46","126.33","128.12","131.85","130.10","126.77","126.03","129.57","136.59","139.59","140.63","140.13","133.64","127.30","125.44","124.35","120.05","117.31","118.64","120.13","120.49","120.69","116.23","111.83","111.87","114.26","116.89","115.57","113.93","111.78"
"4.3.1.1. 수출물가지수(기본분류)","    화학제품","달러기준","2015=100","191.3","원자료","107.54","113.47","120.49","124.33","125.42","125.61","126.09","126.88","128.62","132.25","130.50","127.15","126.36","129.90","136.75","139.48","140.09","139.50","132.85","126.49","124.23","122.98","118.91","116.51","118.06","119.45","119.70","119.92","115.37","110.98","111.06","113.26","115.72","114.30","112.80","110.86"
"4.3.1.1. 수출물가지수(기본분류)","      기초화학물질","원화기준","2015=100","67.6","원자료","101.59","113.48","125.76","128.54","133.59","135.97","142.30","143.84","144.92","149.73","148.41","143.77","148.21","157.72","175.63","180.62","190.27","195.08","183.69","174.94","181.85","183.97","169.81","155.88","152.67","157.22","160.90","164.38","155.65","143.49","144.16","152.95","160.95","159.04","150.61","143.19"
"4.3.1.1. 수출물가지수(기본분류)","      기초화학물질","계약통화기준","2015=100","67.6","원자료","104.56","115.36","125.73","129.80","134.45","137.09","140.68","140.28","140.28","143.34","142.00","137.43","140.48","148.96","162.84","165.95","169.74","173.01","159.21","150.36","148.23","146.32","141.14","136.25","138.61","140.15","139.66","141.14","132.86","125.38","126.97","131.49","137.24","133.54","130.26","124.44"
"4.3.1.1. 수출물가지수(기본분류)","      기초화학물질","달러기준","2015=100","67.6","원자료","104.50","115.26","125.55","129.65","134.28","136.92","140.45","139.97","139.90","142.94","141.66","137.14","140.16","148.60","162.40","165.49","169.18","172.44","158.64","149.83","147.55","145.59","140.55","135.78","138.20","139.69","139.13","140.59","132.32","124.93","126.53","130.99","136.69","132.96","129.76","123.98"
"4.3.1.1. 수출물가지수(기본분류)","        기초유기화학물질","원화기준","2015=100","52.4","원자료","100.02","113.85","126.13","127.81","131.87","128.57","134.82","135.74","137.89","142.22","136.59","129.00","135.88","146.04","165.70","169.89","177.26","182.10","166.82","156.49","163.25","163.95","149.92","136.99","135.63","142.03","148.55","152.88","143.73","131.07","133.37","142.44","149.98","146.88","138.85","132.94"
"4.3.1.1. 수출물가지수(기본분류)","        기초유기화학물질","계약통화기준","2015=100","52.4","원자료","102.90","115.68","126.06","129.02","132.69","129.58","133.26","132.38","133.50","136.17","130.70","123.33","128.81","137.97","153.69","156.15","158.21","161.56","144.68","134.59","133.18","130.54","124.71","119.80","123.19","126.66","129.01","131.36","122.76","114.60","117.54","122.53","127.98","123.42","120.17","115.60"
"4.3.1.1. 수출물가지수(기본분류)","        기초유기화학물질","달러기준","2015=100","52.4","원자료","102.89","115.62","125.90","128.90","132.55","129.46","133.04","132.07","133.11","135.75","130.36","123.04","128.48","137.60","153.22","155.65","157.59","160.95","144.06","134.00","132.44","129.75","124.09","119.32","122.78","126.20","128.46","130.76","122.17","114.13","117.08","121.97","127.36","122.77","119.63","115.10"
"4.3.1.1. 수출물가지수(기본분류)","          지방족기초유분","원화기준","2015=100","5.4","원자료","102.93","108.36","121.68","117.49","118.42","110.55","114.57","116.34","117.65","122.94","119.51","114.07","114.91","124.36","144.48","146.53","137.23","128.15","118.44","110.56","120.59","118.02","112.95","108.74","101.14","114.05","117.87","118.16","109.47","93.29","94.03","101.75","107.79","111.60","108.89","107.25"
"4.3.1.1. 수출물가지수(기본분류)","          지방족기초유분","계약통화기준","2015=100","5.4","원자료","105.78","109.93","121.34","118.37","118.90","111.20","112.95","113.09","113.45","117.23","113.94","108.68","108.54","117.04","133.46","134.10","121.87","113.14","102.17","94.56","97.74","93.29","93.39","94.61","91.45","101.21","101.82","100.95","92.95","81.14","82.44","87.04","91.45","93.18","93.72","92.77"
"4.3.1.1. 수출물가지수(기본분류)","          지방족기초유분","달러기준","2015=100","5.4","원자료","105.78","109.93","121.34","118.37","118.90","111.20","112.95","113.09","113.45","117.23","113.94","108.68","108.54","117.04","133.46","134.10","121.87","113.14","102.17","94.56","97.74","93.29","93.39","94.61","91.45","101.21","101.82","100.95","92.95","81.14","82.44","87.04","91.45","93.18","93.72","92.77"
"4.3.1.1. 수출물가지수(기본분류)","          방향족기초유분","원화기준","2015=100","23.1","원자료","90.45","104.80","117.56","120.81","127.78","125.99","133.94","133.15","133.24","137.07","135.01","127.41","137.23","152.20","185.11","195.41","213.44","227.21","204.20","192.43","195.56","199.47","178.51","160.00","161.09","166.67","175.09","184.93","169.74","155.66","162.02","175.65","185.54","180.93","167.66","155.58"
"4.3.1.1. 수출물가지수(기본분류)","          방향족기초유분","계약통화기준","2015=100","23.1","원자료","93.08","106.47","117.39","121.88","128.46","126.89","132.23","129.59","128.67","130.87","128.89","121.56","129.80","143.45","171.22","179.08","189.82","200.89","176.40","164.82","158.71","157.91","147.79","139.41","145.88","148.14","151.44","158.23","144.35","135.59","142.25","150.47","157.62","151.30","144.51","134.75"
"4.3.1.1. 수출물가지수(기본분류)","          방향족기초유분","달러기준","2015=100","23.1","원자료","93.08","106.47","117.39","121.88","128.46","126.89","132.23","129.59","128.67","130.87","128.89","121.56","129.80","143.45","171.22","179.08","189.82","200.89","176.40","164.82","158.71","157.91","147.79","139.41","145.88","148.14","151.44","158.23","144.35","135.59","142.25","150.47","157.62","151.30","144.51","134.75"
"4.3.1.1. 수출물가지수(기본분류)","          석유화학중간제품","원화기준","2015=100","16.1","원자료","95.24","110.89","118.89","117.16","121.58","121.00","128.34","128.23","129.33","138.78","131.64","123.29","132.22","139.76","151.72","150.97","154.89","160.17","144.74","137.94","145.82","144.11","131.28","122.04","123.09","128.68","134.74","139.48","132.11","123.46","125.57","131.64","138.09","132.55","126.98","124.35"
"4.3.1.1. 수출물가지수(기본분류)","          석유화학중간제품","계약통화기준","2015=100","16.1","원자료","98.00","112.64","118.71","118.20","122.23","121.87","126.70","124.81","124.88","132.49","125.68","117.63","125.06","131.72","140.33","138.34","137.76","141.60","125.03","118.15","118.34","114.08","108.68","106.34","111.47","114.37","116.64","119.45","112.45","107.58","110.30","112.87","117.44","111.02","109.53","107.76"
"4.3.1.1. 수출물가지수(기본분류)","          석유화학중간제품","달러기준","2015=100","16.1","원자료","98.00","112.64","118.71","118.20","122.23","121.87","126.70","124.81","124.88","132.49","125.68","117.63","125.06","131.72","140.33","138.34","137.76","141.60","125.03","118.15","118.34","114.08","108.68","106.34","111.47","114.37","116.56","119.35","112.34","107.53","110.26","112.77","117.31","110.84","109.45","107.70"
"4.3.1.1. 수출물가지수(기본분류)","          기타기초유기화합물","원화기준","2015=100","7.8","원자료","136.38","152.51","171.45","179.85","178.71","169.83","171.84","178.30","188.17","183.97","170.40","162.23","163.04","168.33","173.12","174.97","177.89","172.13","170.20","153.66","164.32","165.05","157.12","142.21","135.27","140.25","145.69","139.75","140.30","125.17","119.77","125.66","131.49","131.12","125.71","123.84"
"4.3.1.1. 수출물가지수(기본분류)","          기타기초유기화합물","계약통화기준","2015=100","7.8","원자료","140.35","155.25","172.08","182.14","180.53","171.76","170.92","175.39","184.01","178.13","164.68","156.49","156.10","160.68","162.58","162.98","161.45","155.33","150.43","134.74","137.52","135.21","133.67","126.55","124.58","127.04","128.82","122.36","122.18","111.35","107.31","110.16","114.44","112.55","110.81","109.63"
"4.3.1.1. 수출물가지수(기본분류)","          기타기초유기화합물","달러기준","2015=100","7.8","원자료","140.31","154.91","171.18","181.43","179.67","171.04","169.61","173.52","181.68","175.65","162.66","154.78","154.22","158.65","160.10","160.34","158.20","152.18","147.01","131.62","133.34","130.65","130.08","123.90","122.48","124.66","126.02","119.56","119.29","109.01","105.17","107.63","111.70","109.63","108.35","107.26"
"4.3.1.1. 수출물가지수(기본분류)","        기초무기화학물질","원화기준","2015.12=100","15.2","원자료","111.11","113.47","125.94","134.33","144.39","175.60","182.47","187.14","182.75","190.14","210.63","220.77","211.54","217.02","224.61","233.88","255.89","260.38","271.00","271.33","278.83","288.68","274.28","255.32","241.86","236.02","223.84","222.43","216.43","207.40","199.00","206.02","216.26","221.08","210.64","195.14"
"4.3.1.1. 수출물가지수(기본분류)","        기초무기화학물질","계약통화기준","2015.12=100","15.2","원자료","119.00","119.97","130.88","141.04","151.09","184.08","187.48","189.58","183.67","188.94","209.29","219.22","208.24","212.86","216.19","223.06","236.85","239.59","243.62","241.89","235.51","237.83","236.32","231.52","227.93","218.30","201.49","198.07","191.54","187.99","181.84","183.66","191.19","192.39","188.94","175.89"
"4.3.1.1. 수출물가지수(기본분류)","        기초무기화학물질","달러기준","2015.12=100","15.2","원자료","118.70","119.68","130.56","140.70","150.72","183.63","187.02","189.12","183.22","188.48","208.78","218.69","207.73","212.35","215.67","222.52","236.27","239.01","243.03","241.30","234.94","237.26","235.75","230.96","227.38","217.77","201.00","197.59","191.07","187.54","181.40","183.22","190.73","191.93","188.49","175.46"
"4.3.1.1. 수출물가지수(기본분류)","          기초무기화합물","원화기준","2015.12=100","15.2","원자료","111.11","113.47","125.94","134.33","144.39","175.60","182.47","187.14","182.75","190.14","210.63","220.77","211.54","217.02","224.61","233.88","255.89","260.38","271.00","271.33","278.83","288.68","274.28","255.32","241.86","236.02","223.84","222.43","216.43","207.40","199.00","206.02","216.26","221.08","210.64","195.14"
"4.3.1.1. 수출물가지수(기본분류)","          기초무기화합물","계약통화기준","2015.12=100","15.2","원자료","119.00","119.97","130.88","141.04","151.09","184.08","187.48","189.58","183.67","188.94","209.29","219.22","208.24","212.86","216.19","223.06","236.85","239.59","243.62","241.89","235.51","237.83","236.32","231.52","227.93","218.30","201.49","198.07","191.54","187.99","181.84","183.66","191.19","192.39","188.94","175.89"
"4.3.1.1. 수출물가지수(기본분류)","          기초무기화합물","달러기준","2015.12=100","15.2","원자료","118.70","119.68","130.56","140.70","150.72","183.63","187.02","189.12","183.22","188.48","208.78","218.69","207.73","212.35","215.67","222.52","236.27","239.01","243.03","241.30","234.94","237.26","235.75","230.96","227.38","217.77","201.00","197.59","191.07","187.54","181.40","183.22","190.73","191.93","188.49","175.46"
"4.3.1.1. 수출물가지수(기본분류)","      합성수지및합성고무","원화기준","2015=100","44.6","원자료","115.39","124.78","139.61","145.25","143.58","141.12","140.09","144.77","151.82","162.76","156.41","147.68","140.80","143.37","154.02","159.26","163.29","157.91","153.84","140.95","143.16","144.93","127.85","116.64","115.59","121.66","127.23","126.68","120.64","110.42","108.00","114.38","118.18","118.25","112.32","110.69"
"4.3.1.1. 수출물가지수(기본분류)","      합성수지및합성고무","계약통화기준","2015=100","44.6","원자료","118.70","126.74","139.42","146.53","144.35","142.14","138.33","140.95","146.66","155.51","149.43","140.99","133.26","135.21","142.58","146.09","145.40","139.81","133.11","120.94","116.44","115.01","106.07","101.78","104.78","108.26","110.23","108.57","102.77","96.32","94.96","98.14","100.57","99.06","96.97","96.02"
"4.3.1.1. 수출물가지수(기본분류)","      합성수지및합성고무","달러기준","2015=100","44.6","원자료","118.75","126.77","139.42","146.55","144.37","142.15","138.31","140.91","146.60","155.42","149.35","140.91","133.17","135.12","142.46","145.97","145.24","139.64","132.91","120.73","116.19","114.73","105.85","101.64","104.68","108.13","110.07","108.40","102.60","96.19","94.83","97.98","100.41","98.89","96.82","95.88"
"4.3.1.1. 수출물가지수(기본분류)","        합성수지및합성고무","원화기준","2015=100","44.6","원자료","115.39","124.78","139.61","145.25","143.58","141.12","140.09","144.77","151.82","162.76","156.41","147.68","140.80","143.37","154.02","159.26","163.29","157.91","153.84","140.95","143.16","144.93","127.85","116.64","115.59","121.66","127.23","126.68","120.64","110.42","108.00","114.38","118.18","118.25","112.32","110.69"
"4.3.1.1. 수출물가지수(기본분류)","        합성수지및합성고무","계약통화기준","2015=100","44.6","원자료","118.70","126.74","139.42","146.53","144.35","142.14","138.33","140.95","146.66","155.51","149.43","140.99","133.26","135.21","142.58","146.09","145.40","139.81","133.11","120.94","116.44","115.01","106.07","101.78","104.78","108.26","110.23","108.57","102.77","96.32","94.96","98.14","100.57","99.06","96.97","96.02"
"4.3.1.1. 수출물가지수(기본분류)","        합성수지및합성고무","달러기준","2015=100","44.6","원자료","118.75","126.77","139.42","146.55","144.37","142.15","138.31","140.91","146.60","155.42","149.35","140.91","133.17","135.12","142.46","145.97","145.24","139.64","132.91","120.73","116.19","114.73","105.85","101.64","104.68","108.13","110.07","108.40","102.60","96.19","94.83","97.98","100.41","98.89","96.82","95.88"
"4.3.1.1. 수출물가지수(기본분류)","          합성수지","원화기준","2015=100","37.6","원자료","113.03","122.39","138.46","143.30","141.81","139.68","138.10","142.23","150.42","162.68","155.83","146.02","138.13","140.70","151.12","155.45","158.56","152.12","146.69","133.01","136.06","138.87","121.78","111.38","111.10","116.10","121.11","120.26","114.84","105.19","103.27","109.52","112.26","111.37","105.03","103.94"
"4.3.1.1. 수출물가지수(기본분류)","          합성수지","계약통화기준","2015=100","37.6","원자료","116.26","124.30","138.27","144.57","142.57","140.68","136.37","138.49","145.31","155.44","148.88","139.42","130.76","132.71","139.91","142.63","141.22","134.71","126.96","114.16","110.71","110.24","101.07","97.22","100.74","103.35","104.95","103.10","97.85","91.79","90.82","94.00","95.56","93.34","90.71","90.19"
"4.3.1.1. 수출물가지수(기본분류)","          합성수지","달러기준","2015=100","37.6","원자료","116.29","124.31","138.23","144.56","142.56","140.66","136.32","138.41","145.22","155.31","148.76","139.30","130.65","132.59","139.76","142.45","141.00","134.49","126.71","113.92","110.41","109.92","100.81","97.02","100.58","103.16","104.72","102.87","97.62","91.60","90.65","93.79","95.34","93.10","90.50","90.00"
"4.3.1.1. 수출물가지수(기본분류)","          합성고무","원화기준","2015=100","7.0","원자료","123.41","132.26","136.63","147.66","144.84","140.23","143.33","151.66","149.69","150.00","147.81","147.80","149.75","152.15","163.76","176.02","187.28","191.18","198.69","193.43","188.58","181.60","166.07","149.35","142.09","156.28","166.09","168.02","157.46","143.50","137.12","143.94","156.22","164.12","162.12","156.22"
"4.3.1.1. 수출물가지수(기본분류)","          합성고무","계약통화기준","2015=100","7.0","원자료","127.16","134.52","136.60","149.16","145.80","141.42","141.68","147.80","144.71","143.40","141.30","141.19","141.81","143.56","151.65","161.51","166.76","169.24","171.86","165.90","153.25","143.93","137.66","130.30","128.83","139.07","143.85","143.94","134.07","125.14","120.54","123.47","132.88","137.41","139.92","135.49"
"4.3.1.1. 수출물가지수(기본분류)","          합성고무","달러기준","2015=100","7.0","원자료","127.16","134.52","136.60","149.16","145.80","141.42","141.68","147.80","144.71","143.40","141.30","141.19","141.81","143.56","151.65","161.51","166.76","169.24","171.86","165.90","153.25","143.93","137.66","130.30","128.83","139.07","143.85","143.94","134.07","125.14","120.54","123.47","132.88","137.41","139.92","135.49"
"4.3.1.1. 수출물가지수(기본분류)","      화학섬유","원화기준","2015=100","3.6","원자료","96.36","100.11","107.11","114.98","113.07","114.52","116.95","116.64","118.89","123.90","123.94","123.00","124.43","127.91","135.19","137.61","135.00","137.78","140.50","140.11","146.21","148.63","140.74","133.49","125.67","130.83","136.15","133.13","132.17","127.04","124.91","129.34","131.38","134.97","130.94","129.83"
"4.3.1.1. 수출물가지수(기본분류)","      화학섬유","계약통화기준","2015=100","3.6","원자료","99.20","101.75","107.00","116.06","113.73","115.39","115.51","113.57","114.85","118.36","118.40","117.41","117.75","120.60","125.11","126.17","120.13","121.90","121.43","120.08","118.70","117.70","116.56","116.37","113.86","116.35","117.81","113.96","112.44","110.70","109.73","110.84","111.66","112.91","112.91","112.51"
"4.3.1.1. 수출물가지수(기본분류)","      화학섬유","달러기준","2015=100","3.6","원자료","99.20","101.75","107.00","116.06","113.73","115.39","115.51","113.57","114.85","118.36","118.40","117.41","117.75","120.60","125.11","126.17","120.13","121.90","121.43","120.08","118.70","117.70","116.56","116.37","113.86","116.35","117.81","113.96","112.44","110.70","109.73","110.84","111.66","112.91","112.91","112.51"
"4.3.1.1. 수출물가지수(기본분류)","        화학섬유","원화기준","2015=100","3.6","원자료","96.36","100.11","107.11","114.98","113.07","114.52","116.95","116.64","118.89","123.90","123.94","123.00","124.43","127.91","135.19","137.61","135.00","137.78","140.50","140.11","146.21","148.63","140.74","133.49","125.67","130.83","136.15","133.13","132.17","127.04","124.91","129.34","131.38","134.97","130.94","129.83"
